node1,node2
24676,"['22009', '17652', '1004', '3283']"
24678,['8807']
24679,['4500']
24680,"['10260', '23061', '10803', '17093']"
24681,['12834']
24683,"['12944', '16025', '19354']"
24686,"['1344', '1473']"
24687,"['15803', '15259', '9808']"
24688,['20676']
24691,"['6210', '3369', '11483', '7629', '8643', '1330']"
24692,"['20144', '5800', '6410', '11610']"
24693,"['21475', '17279', '13148', '22711']"
24694,"['17805', '18595', '6277']"
24696,['6229']
24698,"['1544', '5626']"
24700,['2550']
24701,"['24315', '10685', '22273', '11993', '16441']"
24703,"['7333', '467', '7508']"
24704,"['24576', '23501', '17853', '20256', '22808']"
24706,"['22256', '13632', '5243', '19708']"
24708,"['3594', '9377', '19590', '17917']"
24709,"['5698', '11065']"
24710,"['6420', '7523', '22960', '4865']"
24712,"['18868', '17343', '11259', '7412']"
24713,['3640']
24714,"['2423', '10091', '16056', '10515']"
24715,"['3861', '11384', '14027']"
24716,"['11973', '7798', '9083', '5731', '5730', '9230']"
24717,['21719']
24718,"['14266', '14544']"
24719,"['23656', '12076']"
24721,"['7742', '1852', '23121', '5856']"
24722,"['1099', '2138', '3079', '12553']"
24723,"['8672', '24070', '20336', '16327']"
24724,"['8817', '13971', '6197']"
24725,"['20283', '4527', '9076', '6567', '787']"
24726,['18445']
24727,['7269']
24728,['8307']
24729,['11412']
24731,['13486']
24733,['2865']
24734,['4327']
24735,['15509']
24736,"['604', '8432']"
24737,"['9347', '20370']"
24740,['6410']
24742,['3263']
24743,"['13060', '5901', '11611', '17512']"
24744,"['12123', '18993']"
24745,['8881']
24746,"['7877', '19342']"
24747,"['4911', '15107']"
24748,['16543']
24750,['20361']
24751,['831']
24752,['6969']
24753,"['14673', '19136', '9778', '22006', '12405']"
24754,['8147']
24755,"['24036', '9613']"
24756,"['4304', '370']"
24757,['20942']
24759,"['12794', '8966', '1520']"
24760,['10973']
24761,"['23058', '13710', '120']"
24762,"['1335', '5928', '22477', '14154']"
24763,['15484']
24764,"['10307', '1884', '3631', '120']"
24766,"['12559', '23252', '20588', '8792']"
24767,"['2948', '4589', '20182', '6905']"
24768,"['10819', '10051', '12768']"
24770,"['16423', '8264', '19706', '16589', '20773', '21409']"
24773,"['324', '4764', '23867']"
24774,"['23119', '235', '13985', '10311']"
24775,"['11081', '6521', '2670', '5247']"
24776,['6696']
24777,"['11440', '19073', '13552', '22450', '11614']"
24778,['24532']
24780,"['21433', '9609']"
24783,"['6901', '16350', '14976', '24388']"
24785,"['13197', '6009', '12069']"
24786,"['2153', '7329', '17342', '4771', '8810']"
24790,['9364']
24791,"['14160', '7287', '1024', '12514', '15627']"
24793,"['22982', '23279', '14094', '7911', '23034']"
24794,"['22470', '21107', '7675', '18165']"
24795,['14904']
24796,"['16078', '12453', '17617', '20745', '14491']"
24799,"['13644', '7097', '262']"
24800,"['21776', '24542', '10077']"
24801,"['12617', '12038', '18856', '17651']"
24802,"['5949', '23012', '22578', '6851']"
24803,"['17144', '15902', '10060', '12680']"
24804,"['8149', '10071', '13317']"
24805,['16650']
24806,['16067']
24807,"['12404', '23239', '1000']"
24808,"['23143', '1495', '10784']"
24809,['21691']
24810,"['5632', '11349']"
24811,['9185']
24812,['8206']
24813,['11498']
24814,"['8353', '9753']"
24815,"['13109', '18914']"
24816,"['23309', '14430', '4795', '22984', '520']"
24817,"['23716', '3877', '19102', '23002']"
24818,"['9508', '17006', '24205', '14665', '22841', '3531']"
24819,"['4241', '1224']"
24820,"['22014', '8630']"
24821,['12686']
24824,['1429']
24825,"['20186', '12438', '20112', '7846']"
24826,"['13206', '9500', '13150']"
24827,"['5848', '2222', '19153', '8734', '21539', '17022']"
24829,"['23041', '5951']"
24831,"['2931', '21229']"
24833,"['3963', '12516', '15186']"
24835,"['17634', '2869']"
24836,"['982', '666']"
24837,['7082']
24840,"['6901', '14976']"
24842,"['20307', '22321']"
24843,['19490']
24844,"['18349', '13075', '21183']"
24845,"['380', '13785', '1619', '6035', '9158', '3017', '8240']"
24848,"['11920', '18898']"
24850,"['23318', '11833', '6923', '18457', '20018']"
24852,"['17068', '109']"
24854,"['19409', '191', '7232']"
24855,['13574']
24856,['23090']
24857,"['23447', '17716', '5173']"
24860,"['12437', '24', '20811', '17188', '16068', '8768']"
24861,"['8717', '861', '19487', '8231']"
24862,"['15183', '7037', '18096']"
24864,"['20430', '20927']"
24865,"['15044', '20189', '22142']"
24866,['15183']
24867,"['2950', '19849']"
24868,['4728']
24869,['23035']
24870,"['14966', '12588', '13253']"
24872,"['2442', '17063']"
24874,"['23419', '18970', '17377', '6839', '24060']"
24875,"['6131', '5989']"
24876,"['7204', '17357']"
24877,"['20277', '16003']"
24878,['14312']
24880,"['15123', '20750', '3063', '24746', '3660']"
24881,"['4088', '6829']"
24882,"['7720', '18326', '10168', '5735']"
24883,"['1542', '18365']"
24884,"['22563', '13751']"
24885,"['9792', '15129', '15604', '15212', '3400']"
24887,['8107']
24888,"['2636', '20762']"
24889,"['15422', '7814', '11782', '17458', '7364']"
24890,['13698']
24891,"['3449', '22554', '8499']"
24892,['16068']
24895,"['3552', '15759']"
24896,"['11576', '22750']"
24897,"['16052', '5840', '4863', '12251', '15849', '5348', '13940', '11197']"
24898,"['20124', '22050']"
24902,['24662']
24903,"['24352', '13546', '1583']"
24906,['13714']
24907,"['22706', '15183']"
24908,"['20571', '16384']"
24909,"['3831', '13163', '6285', '18739']"
24910,"['9922', '17859', '18318', '17555', '20279']"
24911,['13990']
24912,['15367']
24913,"['7089', '15996', '6615', '13656']"
24914,"['2323', '10430', '929']"
24915,['23934']
24916,"['8879', '3258', '8316', '12283']"
24918,"['13732', '12239']"
24919,"['13514', '9399', '5812']"
24920,['657']
24921,"['23170', '19664', '24616', '1566', '18784', '4595']"
24922,"['20590', '8963']"
24924,"['5133', '6473', '8779']"
24926,"['22931', '14378', '4127']"
24927,"['13081', '5646', '2811']"
24928,"['19824', '13019', '6092', '4332', '12414', '2650', '15037']"
24929,"['23336', '11909', '14299', '19599', '24007']"
24930,"['23953', '12729']"
24931,['12691']
24932,['19891']
24933,"['7732', '4802', '11613', '19183']"
24934,"['3594', '9962']"
24938,['21197']
24940,"['6264', '18418', '6362']"
24942,"['17225', '19174', '14283']"
24943,"['21328', '17894', '10569', '4337', '9008', '690', '16780']"
24944,"['3246', '5939', '6629', '6808']"
24945,"['3633', '13602', '15446']"
24946,"['13081', '9739', '14084']"
24947,['3922']
24948,"['22716', '8339', '14413', '18626', '22727']"
24950,['17355']
24951,"['23309', '22450', '22742']"
24953,"['21449', '19499', '1228', '11002', '88']"
24954,"['24015', '17960']"
24955,"['6432', '10063', '2500']"
24956,['10292']
24957,"['3827', '3747', '4718', '19338', '17209', '22005']"
24958,['16209']
24961,"['13745', '16075', '21521', '280']"
24963,"['346', '13314', '8935', '7500', '687', '8774']"
24965,"['23927', '14281', '17637', '488', '10689']"
24966,"['21749', '19496', '24144']"
24968,"['14564', '23589', '24645']"
24969,"['18322', '21671']"
24970,"['23794', '5934']"
24971,"['13204', '5446']"
24972,"['14568', '7933', '6250']"
24973,"['13726', '20066']"
24974,"['7308', '4430']"
24976,"['15468', '14826']"
24977,['8717']
24978,"['21441', '15212', '19220', '10963', '23266']"
24980,['16892']
24981,['21882']
24982,"['22132', '1902']"
24985,"['10455', '24812', '15929', '9751']"
24986,"['7132', '621', '6973']"
24988,"['17129', '11159', '9670', '19775', '13330']"
24989,"['13430', '17940']"
24991,"['17110', '19610']"
24992,['23253']
24993,"['22416', '20645', '15128']"
24994,"['24933', '9435', '13961', '1326']"
24995,['7824']
24997,"['19014', '11088']"
24998,"['12984', '6860', '12355', '11105', '14561']"
24999,"['5150', '5448', '19698', '6492', '8852']"
25000,['12506']
25001,"['2830', '6975']"
25002,"['961', '8232']"
25003,['14749']
25006,"['19185', '20205', '9676', '21259', '16333', '5023', '22893']"
25007,"['6122', '11095']"
25008,"['6496', '10736']"
25010,['22390']
25011,['18654']
25012,"['21104', '3140', '11182', '17780', '9519']"
25014,['1646']
25015,"['1785', '801']"
25016,['20340']
25017,['6940']
25020,['2384']
25021,"['12856', '5497']"
25022,['8301']
25023,"['13853', '14876']"
25024,['15922']
25025,['9797']
25027,"['24642', '18533']"
25028,"['5333', '6480', '2162', '7241', '21327', '22525']"
25029,"['12690', '16882', '4303', '24237']"
25030,"['7711', '21930']"
25031,"['4307', '21231', '12047', '14224']"
25033,"['17144', '15726', '7075']"
25035,"['19166', '18282']"
25037,"['24439', '9041']"
25038,"['4826', '23759', '2374', '24655']"
25040,"['6844', '20411']"
25041,"['16520', '5170', '21164', '13055', '1679']"
25045,"['19640', '16095']"
25046,['22106']
25047,"['15259', '9808']"
25048,"['17905', '16395', '9101', '1055']"
25049,"['14738', '6252', '4290']"
25051,"['11279', '11437', '885']"
25054,"['13057', '22157']"
25055,['9507']
25056,"['6068', '16904', '7773', '7772']"
25057,['13088']
25058,"['10237', '15182']"
25059,"['23146', '10014', '16505', '8569', '7279', '13195']"
25061,"['23726', '15498']"
25062,"['20455', '24795', '7100', '9484', '2718']"
25063,"['18239', '6200']"
25064,"['13085', '10860', '6680']"
25067,"['18147', '20195', '15056', '370']"
25068,"['10348', '12578', '4448']"
25069,"['5318', '8971', '6857']"
25072,"['20567', '24552']"
25073,['8263']
25074,['3841']
25080,['8918']
25081,"['24736', '4436', '4647', '16262', '7419']"
25082,"['3251', '398']"
25085,"['15055', '22654', '22454']"
25086,"['66', '20840', '17501', '1902']"
25088,"['6152', '3105', '11174', '4508', '11446']"
25090,"['13619', '2871', '14654', '14523']"
25094,"['21364', '9831', '20091', '17568']"
25095,['19651']
25096,"['2922', '16411']"
25097,['9051']
25098,"['4126', '9134', '21176']"
25099,['14988']
25101,"['8262', '19522']"
25102,['19211']
25103,['16443']
25104,"['14629', '23948', '11438', '8596']"
25107,"['15005', '6034', '8735']"
25108,"['7357', '10535']"
25109,"['15236', '19790', '4232', '17217', '10441', '18701', '23415']"
25110,"['17276', '470', '1099']"
25111,"['11664', '21371']"
25112,"['20189', '21247', '22142']"
25115,"['9977', '18027', '20566', '10791', '13653']"
25116,['15420']
25117,"['15773', '12242', '12981', '17936']"
25118,"['6941', '4004', '5139', '20587']"
25121,"['9780', '5488']"
25122,['3823']
25123,"['16399', '12670', '5120', '9379']"
25124,['8073']
25125,"['23688', '17904', '5394', '1538', '8428', '9007']"
25126,"['19011', '12864', '444']"
25127,['23412']
25129,['9319']
25131,"['13814', '1127', '17869', '11445', '13067']"
25132,"['14880', '2106']"
25134,['18196']
25135,"['5559', '19173']"
25136,['13919']
25137,"['8207', '3917', '7579', '1466', '21549']"
25138,"['23292', '20855']"
25139,"['957', '24955', '17738', '7284', '19573', '21195']"
25140,"['14148', '22450', '2016', '21640']"
25142,"['21769', '24150', '22464', '19783']"
25145,"['8182', '16658', '17281']"
25146,"['6808', '23315', '8819']"
25147,['2558']
25148,"['12337', '14740', '11461', '18154']"
25149,"['12849', '15702', '8408', '13670']"
25150,"['6724', '25087']"
25151,['16650']
25152,['25024']
25153,"['13885', '2039', '8900']"
25154,"['14431', '19114', '23191']"
25155,"['23514', '7937', '20344']"
25157,"['1073', '14843', '20366', '10895', '13986']"
25158,"['24067', '11742', '3874']"
25159,"['21711', '6093']"
25161,"['15205', '4030', '13901', '19753', '3236', '23762']"
25163,"['12114', '14744']"
25164,"['6823', '241', '1019']"
25167,"['8752', '9902', '5590', '9370']"
25169,"['23125', '19921']"
25170,"['17448', '18199']"
25173,"['7784', '1289']"
25174,"['3878', '1435', '21807', '4590', '1606']"
25176,"['3491', '5759']"
25177,"['20568', '2688', '25126']"
25178,"['12578', '3410', '4933']"
25179,['11447']
25180,"['142', '5743', '14929', '22606']"
25181,"['5337', '17201']"
25182,"['21422', '22081']"
25183,['22706']
25184,['449']
25185,"['13824', '16383', '16872', '11244', '15', '20521', '9468', '23072']"
25186,"['11693', '9553', '794', '13880']"
25187,"['21802', '19686']"
25188,['5821']
25190,['15334']
25191,"['14785', '11265', '21007']"
25192,"['18504', '11998']"
25193,"['20606', '5338']"
25194,"['168', '12073']"
25195,"['13592', '17897']"
25196,"['11719', '17917']"
25197,"['5371', '21361', '4502']"
25199,['12541']
25200,"['1884', '2085', '1517', '1797', '22627']"
25203,"['21281', '20816', '1616', '7918']"
25204,['127']
25205,"['16838', '19940']"
25206,"['22018', '13411', '11932']"
25210,"['14496', '8111']"
25211,['9346']
25212,"['19870', '3846', '13332']"
25213,"['8928', '4190', '21048']"
25214,['6187']
25215,['6199']
25216,['18935']
25217,['12739']
25220,"['6935', '3733']"
25221,"['17784', '6867', '9080', '6687', '9284', '17627']"
25222,"['21238', '11532', '4620', '11853']"
25223,"['9840', '6834']"
25225,"['5735', '475', '12753']"
25226,"['7415', '15393']"
25227,"['3095', '828', '22022', '3938', '12228']"
25230,"['22106', '22865', '23785', '7839']"
25231,['12530']
25232,"['16942', '10140', '2614']"
25233,"['7294', '23649', '5663']"
25234,"['23070', '10745', '6624', '23252']"
25235,"['22245', '11692']"
25236,"['6345', '17568', '22026', '13617', '12128']"
25238,"['9216', '2705']"
25239,['18142']
25242,"['17216', '10607']"
25243,['19303']
25244,"['7505', '17819']"
25247,"['24694', '11572', '12926', '21014', '6021', '21449', '12356']"
25248,['8237']
25249,"['16828', '18679', '12749', '20077', '15048']"
25250,"['17301', '22516', '9344']"
25251,['17090']
25252,"['15068', '207']"
25253,"['3201', '14456', '16833']"
25254,['12915']
25256,['12706']
25257,"['24576', '7436', '3473', '12784']"
25259,"['1336', '1581', '21413']"
25260,['2371']
25261,"['15220', '2047', '14330', '3059']"
25263,"['12014', '19044']"
25265,['6553']
25267,"['24667', '15638']"
25268,"['12452', '9382', '5280']"
25270,"['17697', '25222']"
25271,"['18625', '9793', '22699', '9907', '24100', '8486', '7386']"
25272,['12930']
25273,"['14280', '17582']"
25275,"['10544', '11608']"
25277,"['1962', '1762', '12590', '5855']"
25278,['20685']
25279,['19285']
25280,"['7450', '1219']"
25281,['1255']
25282,"['2316', '12007']"
25283,"['20754', '9867', '1824']"
25284,"['11164', '6988', '6618']"
25285,"['6185', '5099']"
25287,"['24043', '15748', '3526', '23886']"
25288,"['9558', '3005']"
25289,"['11307', '18915']"
25291,"['11094', '2665', '15892']"
25292,['14300']
25293,['23253']
25294,['3940']
25295,"['7311', '17065', '6593', '23898']"
25296,['13103']
25298,"['21779', '22930', '3046']"
25299,['1988']
25303,"['1403', '11183', '15655', '17871']"
25304,"['22899', '5447']"
25306,['3888']
25309,"['6629', '21248']"
25310,"['24188', '8948', '19508']"
25311,"['2309', '1383', '5099', '18370', '4807', '21936', '22878']"
25312,['18821']
25313,"['24768', '6615']"
25315,['23545']
25316,"['3914', '16904', '8812']"
25317,['2332']
25318,['18021']
25319,"['24056', '5199']"
25320,"['17473', '23104']"
25321,"['2292', '12552', '3718', '7926', '13648', '6082']"
25323,"['314', '16013', '10790']"
25324,"['19566', '922', '22383', '7515', '20254', '11333']"
25325,"['22505', '2106', '16721']"
25326,"['19787', '438']"
25328,"['22898', '1524', '1444']"
25329,"['3749', '9444']"
25331,['10882']
25332,"['20498', '12083']"
25333,"['22825', '7105']"
25334,"['18554', '24197']"
25335,"['22086', '817']"
25336,"['23766', '12430', '6128']"
25337,['15538']
25339,"['10133', '18861', '17756', '25073', '3990', '19681']"
25340,"['17339', '4183']"
25342,['11871']
25343,"['23140', '23691', '8668', '9185']"
25345,"['1551', '17176']"
25347,"['10584', '1921', '11565', '16038', '7352']"
25351,['22931']
25353,['10715']
25354,['13579']
25358,"['2187', '12833', '12236', '15981', '2861']"
25359,['2082']
25360,"['17947', '16924', '19502', '23646', '3702', '20492']"
25362,"['18526', '330', '11213']"
25363,"['20641', '18740']"
25364,"['15806', '6914', '15953', '12866']"
25366,"['18668', '10965']"
25367,"['7419', '19189', '11664', '23263']"
25368,"['948', '12234', '6866', '25219', '2843', '18385']"
25369,['24243']
25372,"['16806', '17435']"
25373,"['18414', '19503', '13033', '18546']"
25374,['17017']
25375,"['13975', '15698']"
25376,"['18369', '69', '12322', '14956']"
25377,"['24254', '23546']"
25378,"['9136', '23658', '19040', '7998']"
25379,['15782']
25380,"['1673', '14745']"
25383,"['24226', '3703', '4706', '23428', '4681']"
25384,"['6326', '11311', '19404', '20384', '15649']"
25385,['16265']
25388,['4305']
25389,"['16967', '3883']"
25390,"['17198', '18090', '8749', '9020', '3207', '22331', '13197']"
25391,['20644']
25392,['9617']
25393,"['23742', '16422', '20780', '16819', '1467']"
25395,"['11050', '20377', '16700', '19048']"
25396,"['10735', '8769']"
25397,"['7290', '7297']"
25398,"['17412', '9896', '2062', '11448', '10109', '19223', '19244']"
25400,"['23342', '658']"
25402,['1493']
25403,"['15338', '10189', '24629']"
25404,"['19407', '2878']"
25405,['18970']
25406,"['20682', '20486', '14270']"
25407,"['5510', '754', '16256', '5120', '9379']"
25408,"['3586', '22890']"
25409,['3196']
25410,['9023']
25411,['21472']
25414,"['20356', '6758', '19304']"
25415,['17106']
25416,['2914']
25417,['19119']
25418,"['5498', '24310', '13919', '11006']"
25419,"['9650', '16133', '19722', '19403', '23605']"
25420,"['7227', '20668', '24331']"
25421,"['10663', '5081', '6847']"
25422,"['2745', '21539', '15681', '13711', '2807']"
25423,"['6650', '25155', '14230']"
25424,['6295']
25425,"['9377', '16179', '13537']"
25426,['4845']
25427,"['11539', '9090', '11452', '11586']"
25428,"['13426', '13875', '6934']"
25429,['23230']
25431,"['15066', '17706']"
25433,"['24022', '8549', '6344', '8959']"
25434,['20602']
25435,"['4574', '19721']"
25438,"['4152', '9381', '13821', '1336']"
25439,"['5400', '18317', '13095', '13455', '13483', '18832']"
25442,"['941', '15266']"
25443,"['17677', '20221', '14417', '392']"
25444,['19950']
25445,"['13491', '3735']"
25448,"['6204', '13422']"
25449,"['3484', '2037', '5745']"
25450,['16367']
25451,"['10258', '14930', '21867', '22869']"
25452,"['4557', '2444']"
25455,"['16041', '7914']"
25456,['2716']
25457,"['8774', '12544']"
25459,"['21333', '20344', '10405', '7243']"
25462,"['10731', '6831']"
25463,"['18494', '10657', '5435']"
