node1,node2
12851,['10421']
12854,['11672']
12855,"['3709', '1138']"
12856,"['9313', '10474']"
12857,['10562']
12860,"['7961', '2452']"
12864,"['10843', '4975']"
12865,"['5820', '583']"
12866,"['6196', '5508', '10655']"
12869,['11172']
12870,"['1497', '1629']"
12871,"['241', '6823', '6867']"
12872,"['3863', '4137', '8950']"
12873,['6904']
12876,['11097']
12878,['9543']
12880,"['5364', '1691']"
12883,['6299']
12886,['3780']
12888,"['9332', '5174', '5984']"
12889,"['7286', '1369']"
12890,['7022']
12891,['11398']
12892,"['9191', '2762']"
12893,['6226']
12894,['4502']
12895,"['11971', '11472']"
12896,"['5151', '11873']"
12897,['1561']
12899,"['11480', '4019', '2720']"
12903,['1721']
12904,['6790']
12906,['1907']
12908,['12515']
12910,"['8701', '11816']"
12911,['2259']
12914,"['3580', '4897']"
12915,"['11498', '657']"
12919,"['382', '4385']"
12921,['7820']
12924,['8111']
12925,['11606']
12927,['616']
12928,['2379']
12929,['4560']
12930,"['6524', '7662']"
12931,"['3442', '722']"
12932,['4606']
12933,"['1525', '10639']"
12935,['10089']
12936,"['11590', '1228']"
12941,"['11820', '8614', '8171']"
12942,['8558']
12943,['10301']
12944,"['1795', '6096', '11035', '190', '5693']"
12945,"['6438', '4266', '12607']"
12949,['1081']
12951,['5086']
12952,['5683']
12953,"['10246', '6691', '11408', '6457']"
12956,['187']
12958,"['3326', '1962']"
12960,['7347']
12961,"['9372', '11522']"
12962,"['4442', '3517']"
12963,['10941']
12967,"['4727', '3894']"
12969,['817']
12970,['1277']
12974,['5028']
12976,['2748']
12977,"['2470', '2779', '10383', '293']"
12978,['8314']
12979,['12171']
12980,"['12813', '2700']"
12981,"['978', '5020']"
12984,"['12536', '6256']"
12985,"['12925', '7551']"
12986,"['3336', '7886']"
12992,"['5836', '866']"
12993,"['3186', '1197']"
12998,['1726']
12999,"['11603', '8242']"
13001,['7998']
13002,['9642']
13003,"['10381', '10265']"
13004,['9132']
13005,['11462']
13013,['3114']
13014,['2975']
13015,"['6008', '6021', '2012']"
13019,"['1213', '8466']"
13020,"['9073', '11015', '4580']"
13021,"['9674', '2539', '1373']"
13022,"['4448', '6368', '7232']"
13024,['6500']
13026,"['11242', '295']"
13027,"['6039', '797', '7810']"
13028,"['9954', '12903']"
13029,"['1574', '4604']"
13030,['8958']
13031,['12631']
13032,['11536']
13033,['4675']
13034,"['556', '2005']"
13035,"['1695', '12801']"
13041,['8522']
13042,"['1942', '326']"
13043,['7249']
13046,"['1709', '9656']"
13048,['7671']
13051,['6756']
13053,['10695']
13054,['10222']
13058,['5448']
13062,['4592']
13063,"['10565', '1310']"
13066,['10860']
13068,['9362']
13069,"['12068', '7651']"
13070,"['11057', '12088']"
13072,"['8310', '139', '9095']"
13073,"['1213', '10790', '41']"
13074,"['11848', '4060']"
13076,['11166']
13079,['12673']
13080,"['8308', '2553', '12962']"
13081,"['969', '9267', '3519']"
13082,"['9363', '2764']"
13083,"['2177', '2487']"
13084,['12702']
13085,"['5931', '4339', '7955']"
13087,['9586']
13090,"['3687', '6095', '903', '11899']"
13091,['570']
13093,['12416']
13099,"['11413', '5757', '5239']"
13100,['10994']
13101,['7752']
13103,"['2150', '2072']"
13108,['6167']
13109,"['4289', '7170', '2310']"
13113,['12708']
13114,['6369']
13115,['11345']
13116,"['12939', '5174']"
13117,"['4642', '11445']"
13119,"['4390', '8867', '2673', '4315']"
13120,"['7959', '10023']"
13121,['10458']
13122,['1356']
13125,['8656']
13126,['11128']
13128,"['6308', '1813']"
13129,['6353']
13130,['8954']
13134,['2891']
13135,"['3853', '10530']"
13137,"['8818', '11396', '11733']"
13139,['4283']
13143,"['9211', '12350']"
13147,"['3366', '8080']"
13148,['6666']
13150,"['5646', '5121']"
13151,['3917']
13152,['4677']
13153,"['2329', '5356', '8913', '4924']"
13154,['8327']
13155,['1154']
13156,['972']
13157,['630']
13160,"['11991', '6876']"
13161,['7101']
13162,"['9071', '3200', '2843', '2315']"
13163,"['12551', '9771', '10207']"
13166,"['4298', '6116']"
13168,"['8948', '11757']"
13170,['12563']
13171,"['7826', '7809', '5692']"
13172,['8658']
13173,['3689']
13174,"['7286', '4624']"
13175,['9877']
13178,['10147']
13179,['11304']
13180,"['492', '7378', '2343']"
13182,['8449']
13183,['11675']
13184,['6543']
13185,['13099']
13186,"['5439', '6941', '4004']"
13188,['3939']
13189,['9531']
13191,"['1129', '12629']"
13195,"['11296', '332']"
13197,['11654']
13198,['5448']
13202,"['3685', '10632']"
13206,['12427']
13208,['8637']
13209,"['11107', '9741']"
13210,"['7632', '8226', '1460', '8176']"
13211,"['419', '5489', '5950', '11847', '10933']"
13212,"['9545', '9020', '1999', '12357']"
13213,"['6095', '3687', '903', '11899']"
13214,['2732']
13215,['10421']
13218,"['12574', '3509', '228']"
13223,"['5261', '5728']"
13224,['2599']
13225,['3086']
13226,"['1939', '10397']"
13228,"['2457', '9269', '9553', '3594', '3897']"
13230,"['851', '424']"
13232,['13140']
13233,"['10403', '9726']"
13235,"['4300', '5830']"
13238,['9167']
13242,"['4464', '6828', '9183']"
13243,['5723']
13244,['9998']
13245,"['12396', '4552', '1321']"
13247,"['5478', '3004', '9910']"
13248,"['7859', '8350']"
13249,"['5720', '9378', '8794']"
13254,['6786']
13255,"['2862', '3432']"
13262,['13074']
13263,['11020']
13264,['8607']
13265,['7230']
13266,['12449']
13269,['4422']
13271,"['6455', '7558']"
13272,['5952']
13273,['11116']
13276,"['8237', '12286']"
13277,"['3397', '945']"
13278,['6174']
13279,['8061']
13280,['707']
13282,['9483']
13285,"['9867', '2489']"
13287,"['10308', '1524']"
13289,['4956']
13292,['2376']
13293,['3951']
13297,"['4601', '4057', '9291']"
13298,['12569']
13302,['3214']
13303,['9803']
13304,"['2892', '3721']"
13307,['8579']
13308,['11317']
13320,['7003']
13323,['3119']
13324,['6096']
13326,"['5180', '9953']"
13327,['3310']
13331,"['12199', '1697', '2577']"
13332,['6205']
13333,['9032']
13334,['1773']
13336,['6426']
13337,['1733']
13338,"['8580', '2056', '2502']"
13341,['12161']
13343,['12064']
13345,"['10218', '8257', '8153']"
13346,"['94', '8522', '10889']"
13347,['10119']
13348,"['8026', '5734']"
13349,"['4917', '7538', '9955']"
13351,['2022']
13353,"['7149', '4770']"
13354,"['8320', '3047']"
13356,['11398']
13357,"['7219', '9064', '9220']"
13358,"['10758', '3935', '13027']"
13359,['8793']
13361,['489']
13362,"['2150', '3396', '6567']"
13365,"['12999', '1290']"
13368,"['12852', '4189']"
13369,['7979']
13371,"['5442', '4535']"
13372,"['524', '6488']"
13373,"['11748', '11480', '13119']"
13374,"['8159', '5982']"
13375,"['915', '12048', '11147']"
13377,['12919']
13378,['12114']
13379,['8062']
13380,"['5875', '289']"
13381,['4250']
13382,"['10922', '13096', '10835']"
13383,"['4529', '33', '3700', '3384', '2839']"
13384,['9136']
13385,"['11013', '3491']"
13386,['4671']
13389,"['7507', '2782']"
13390,['11676']
13394,"['6973', '2984', '12007']"
13397,['1204']
13399,['47']
13400,['6227']
13402,['7829']
13405,"['6624', '8988', '7563']"
13406,"['5633', '1525', '1722']"
13408,['10864']
13411,['12880']
13412,['889']
13413,['13210']
13415,"['9434', '11675']"
13418,"['9030', '10322']"
13419,['8701']
13420,"['1666', '11790']"
13421,"['7564', '9999', '12579', '2129']"
13422,['1733']
13424,"['12698', '690']"
13426,['13354']
13427,"['12678', '1238']"
13428,"['13407', '11687', '4779', '5528']"
13430,"['9359', '12578', '2078', '8064']"
13431,['12184']
13432,['13375']
13434,['13229']
13435,"['4205', '4735', '1513']"
13436,"['10153', '3570', '3248']"
13437,"['10348', '12453', '10439']"
13438,"['6339', '1433', '11307', '5121']"
13439,"['8754', '4050']"
13442,['9382']
13444,['12974']
13445,"['11559', '9478']"
13447,['11424']
13452,['1595']
13454,"['456', '12132']"
13456,"['10399', '5117', '2443', '10920']"
13457,"['7757', '5359']"
13461,"['7084', '10434']"
13462,['9696']
13463,"['6583', '9100']"
13464,"['11747', '5292', '5215']"
13466,"['7871', '8651', '6441']"
13467,['6309']
13469,['9195']
13474,"['8404', '12128', '1085']"
13476,['6953']
13478,"['8011', '5430']"
13480,['1405']
13481,['8050']
13482,"['4005', '10483']"
13484,"['13233', '8579']"
13485,"['3026', '159']"
13491,"['10315', '8072', '3574']"
13493,"['6516', '4751']"
13497,"['11118', '7405', '6051', '7837']"
13501,"['2685', '255', '4362']"
13502,['1610']
13503,['3596']
13504,['3412']
13505,"['3231', '5764']"
13506,['8520']
13507,['9176']
13508,['4961']
13511,['3557']
13512,"['5223', '12784']"
13513,"['7576', '8812', '9183']"
13514,['2060']
13515,['9836']
13516,['1187']
13517,['5625']
13519,"['11251', '4253', '9811']"
13522,['2589']
13523,['9531']
13528,['665']
13532,"['12418', '6346', '4353']"
13535,['3557']
13536,"['6401', '2314']"
13537,['1299']
13538,['13145']
13539,['5962']
13540,"['10471', '3337']"
13541,['5999']
13543,['9422']
13544,"['12388', '5796', '1619']"
13545,"['8256', '1234', '1535', '9568', '5722']"
13546,"['10707', '10493', '1781', '6773', '12898', '10989']"
13547,"['1223', '6689']"
13548,"['8', '221']"
13549,['2481']
13550,"['12221', '13422', '11514']"
13554,"['1937', '650', '12160', '3769']"
13557,['11924']
13558,['12350']
13561,['9737']
13562,['4402']
13566,['523']
13567,"['732', '3521']"
13569,"['1760', '635', '9796']"
13571,['6455']
13576,"['2665', '11094']"
13577,"['7991', '5761', '4609']"
13579,['7509']
13582,"['2124', '8076', '8375', '2930', '2803']"
13585,['10048']
13586,['8282']
13588,['13543']
13589,['9207']
13592,['9076']
13596,"['3429', '13092', '11643']"
13597,['5041']
13599,['816']
13600,"['9798', '4642', '122', '3098']"
13605,['8712']
13608,"['2952', '9648']"
13610,"['2163', '11435']"
13612,"['1269', '1424', '7716', '2205', '12829', '13313']"
13613,['6589']
13614,['6246']
13615,"['1113', '2609']"
13616,['11355']
13617,"['4453', '8100']"
13618,"['12754', '1113', '2609', '11571']"
13621,['1458']
13622,"['10436', '4358', '6884', '261']"
13623,"['418', '3941']"
13624,"['394', '8642']"
13625,['9022']
13626,['5284']
13628,"['12858', '2786', '4646']"
13629,"['11727', '5436']"
13630,"['195', '1333']"
13631,"['8779', '13617']"
13632,['13151']
13633,"['4410', '5339']"
13635,"['1900', '341']"
13636,"['7237', '1414']"
13637,['6059']
13639,"['10637', '6092']"
13641,"['3559', '10916', '9774', '1586']"
13642,"['6308', '6477']"
13643,['13086']
13646,"['1535', '12694', '4615']"
13649,['3833']
13650,['1047']
13652,['1313']
13655,['1965']
13656,"['4735', '11957', '12749', '9231']"
13661,['2530']
13662,"['6734', '6431']"
13663,['5484']
13664,"['12367', '519', '4659']"
13665,['13356']
13668,['8051']
13669,['10254']
13671,['2481']
13672,['6392']
13676,"['9359', '5797']"
13677,"['11571', '3247']"
13678,['9773']
13679,['1561']
13681,"['7579', '6638', '6451']"
13683,['6145']
13685,['3188']
13687,['5716']
13693,['1216']
13694,"['1689', '6651']"
13699,['6349']
13702,"['12461', '2270']"
13703,['836']
13704,['7096']
13705,['9692']
13706,"['7913', '8035']"
13707,['3002']
13710,['6239']
13714,['7806']
13715,"['12447', '6602']"
13716,"['2621', '9092']"
13717,"['480', '11961', '6727']"
13721,['8023']
13722,['12595']
13724,"['7644', '11322']"
13725,"['10684', '13506']"
13727,"['8115', '11400']"
13728,['10348']
13729,"['1878', '5412']"
13730,"['11790', '754', '3705']"
13732,"['10513', '3186']"
13733,['8073']
13734,"['11550', '6461']"
13735,"['7898', '9737', '10092']"
13736,"['6796', '4300']"
13737,"['1603', '7226']"
13739,"['11050', '6207']"
13740,"['6630', '9338']"
13742,['6560']
13744,"['2821', '9575', '11408', '10364']"
13746,"['11715', '12938']"
13747,"['6533', '7421']"
13748,['10015']
13749,['133']
13750,['13747']
13751,"['2500', '2324', '3379']"
13752,['204']
13753,['13428']
13756,['3016']
13757,['7410']
13758,['2372']
13759,['13033']
13760,"['9896', '7041']"
13761,"['9846', '11301', '2046', '9496']"
13762,"['7574', '5145']"
13764,"['3741', '3910']"
13766,['3567']
13767,['6264']
13768,['2944']
13770,"['4690', '7939', '10978', '9139']"
13773,['11377']
13774,"['8585', '13338', '11435', '6148']"
13775,"['12506', '5474']"
13776,"['7279', '1335']"
13777,"['6689', '1223']"
13780,"['2055', '1251']"
13781,"['5996', '1534']"
13782,['6641']
13783,['7668']
13784,['2062']
13785,['3089']
13786,"['7930', '1084']"
13788,"['8537', '6720']"
13790,['725']
13794,"['1586', '6785']"
13798,"['7082', '7299', '824']"
13799,"['6936', '9691']"
13800,['491']
13801,['8819']
13804,['4802']
13805,"['1849', '5386']"
13807,['5764']
13811,"['9968', '13686']"
13812,"['2292', '3996', '11156', '4257']"
13813,"['6715', '7047', '7328', '6778', '7692', '5232']"
13814,['13072']
13818,"['4724', '5885', '3746']"
13819,"['11118', '11852']"
13820,['12865']
13821,['11789']
13822,['5871']
13823,['13203']
13824,['12350']
13826,['5875']
13827,"['3077', '8106']"
13828,['13275']
13829,['13180']
13830,['2589']
13832,['9798']
13835,"['3922', '7621', '2749']"
13836,['520']
13839,['12089']
13840,"['7980', '12871']"
13841,"['12076', '2305']"
13842,['12057']
13845,"['5989', '8174']"
13851,"['6817', '8309']"
13852,['12139']
13853,"['8737', '2100']"
13855,['8751']
13856,['7322']
13857,['10496']
13858,"['12869', '6131', '9803', '2715']"
13860,"['11708', '4168', '6605']"
13861,"['7478', '10028']"
13862,['8775']
13864,"['724', '1652', '363', '1210', '9853']"
13865,['5727']
13866,"['6801', '12396', '10068']"
13867,"['3326', '9294']"
13868,['13289']
13871,['9928']
13875,['6649']
13876,['12146']
13877,"['13435', '2970', '1568']"
13880,"['4915', '1561']"
13884,['2736']
13889,['7375']
13890,"['7728', '6310', '3523', '13219']"
13894,"['2728', '7457']"
13895,"['11342', '2458']"
13897,"['11662', '11350', '3129']"
13898,"['1270', '881']"
13899,['7585']
13900,"['8889', '7425']"
13901,"['5710', '13278', '5753', '267']"
13902,['8689']
13903,"['10614', '8636', '90', '4634']"
13905,['6239']
13907,"['332', '13193', '12615']"
13908,['9725']
13909,['3328']
13910,['13304']
13911,['6369']
13913,"['3010', '13756', '1905']"
13914,"['13407', '7854', '11003']"
13916,"['3570', '3955']"
13920,['2205']
13922,['8232']
13925,"['3625', '6291']"
13926,"['4265', '157']"
13927,['6787']
13929,"['2649', '2172']"
13930,"['13811', '1565']"
13933,"['8050', '9541', '10520']"
13935,['12936']
13936,['4333']
13937,"['3806', '6116']"
13938,"['11544', '7899']"
13939,['2176']
13942,['13805']
13946,"['9388', '11497']"
13948,"['11982', '4811']"
13950,"['1313', '13847']"
13951,['7333']
13952,"['7058', '11646']"
13954,"['7912', '13715', '10159']"
13958,['1695']
13959,['6436']
13962,"['2972', '12765']"
13963,"['1348', '12822']"
13964,"['3342', '7860']"
13966,['1017']
13968,"['662', '10096']"
13969,['5064']
13975,['10209']
13976,"['2345', '8378', '12421']"
13978,"['13629', '1069']"
13980,"['10113', '960']"
13981,"['7716', '1269', '1424']"
13982,['3220']
13983,"['5053', '7429', '8601']"
13987,['4948']
13989,['13557']
13990,"['897', '8718']"
13992,"['8432', '2931', '604']"
13994,"['1234', '9132']"
13995,"['10223', '10288', '8368', '6004', '5780', '3715']"
13997,['9952']
13999,"['4454', '12150', '3167', '5624']"
14000,"['4322', '5664']"
14001,"['5748', '10687']"
14003,"['7794', '4750']"
14004,['2053']
14006,['1150']
14007,['9409']
14009,['1506']
14010,['2395']
14011,"['12429', '9048']"
14012,['9002']
14013,['2217']
14014,['1896']
14017,['523']
14019,"['6223', '4097']"
14020,['13899']
14022,['575']
14026,['10672']
14029,['6524']
14030,"['10225', '9351', '893']"
14031,['12571']
14032,"['3326', '2204']"
14033,"['10047', '11180']"
14034,"['8145', '755']"
14037,['8150']
14038,"['13502', '1188', '2107', '2054']"
14043,"['1921', '6137', '3265']"
14044,"['7527', '8890']"
14046,['11972']
14047,"['4407', '11542', '11100']"
14048,"['11098', '13628', '696']"
14049,['415']
14051,['13914']
14052,['8958']
14053,['197']
14056,"['11766', '9614']"
14059,"['8181', '53']"
14061,"['7412', '3710', '12211', '11259']"
14065,"['7155', '3127', '1317', '13525']"
14067,"['12071', '11892']"
14069,['12494']
14071,['1850']
14072,['3036']
14073,['7361']
14075,"['1483', '3310', '3948', '14029', '12628']"
14082,"['7623', '8154']"
14083,['7268']
14085,['10235']
14087,"['10796', '11594']"
14088,"['1271', '11299']"
14091,['7300']
14098,['3237']
14099,['9359']
14100,"['4817', '13985', '845']"
14101,"['6597', '11143', '3995', '5032']"
14102,['11935']
14103,['10076']
14107,['5619']
14108,['7730']
14110,"['6110', '7682', '8044']"
14112,['10776']
14114,['6341']
14115,"['3315', '8641', '12104']"
14116,['11777']
14117,['13929']
14119,"['7643', '13128', '6400']"
14120,"['5645', '2815']"
14122,['477']
14125,['8157']
14126,['5021']
14131,['13588']
14135,['13714']
14136,"['4774', '684']"
14137,['3431']
14138,['3665']
14141,['10134']
14142,"['12122', '4575', '6607']"
14143,"['12501', '3725', '8049']"
14144,"['2814', '2376']"
14145,['13598']
14147,['10164']
14148,['7066']
14149,['7967']
14151,['3098']
14152,"['890', '11451']"
14153,['1387']
14154,['1750']
14155,"['9565', '6432']"
14157,['4050']
14158,"['10816', '4399']"
14161,"['6679', '1134', '13945', '14116']"
14162,"['7751', '3090', '11889']"
14163,"['7366', '489']"
14164,['13898']
14165,"['12851', '13215']"
14167,"['9019', '5034', '13780', '13625', '11906']"
14168,['3684']
14169,['10354']
14170,['3420']
14171,"['6803', '3610']"
14172,['10483']
14173,['6426']
14175,['6394']
14176,['2467']
14178,['3294']
14180,"['7530', '6365']"
14182,"['9685', '7004']"
14184,['4211']
14185,"['3409', '3073', '12007']"
14189,['28']
14191,['5118']
14192,"['10232', '11695']"
14195,['13471']
14197,['9059']
14202,"['6751', '4283']"
14203,['6246']
14204,['8440']
14205,['338']
14206,"['902', '11733', '4228']"
14209,['12385']
14211,"['3008', '1388']"
14212,['2293']
14213,"['538', '8059']"
14214,"['8830', '5921', '13289', '4327']"
14222,"['13681', '2639', '11084']"
14224,['8446']
14225,"['2624', '11902']"
14226,['5151']
14227,['1142']
14228,"['8634', '2673']"
14233,"['12929', '1504']"
14234,"['10617', '2616', '10716']"
14240,['4421']
14242,"['4897', '3063', '7548']"
14246,"['13271', '13571']"
14250,['1772']
14253,['14094']
14254,['8247']
14256,"['7311', '3480', '3379', '3748']"
14257,"['13348', '8028', '440']"
14259,['4466']
14263,"['4758', '12613', '2577']"
14264,"['9063', '12035']"
14266,['6671']
14267,"['6743', '9353', '1751']"
14268,"['5424', '751']"
14270,"['11275', '3039']"
14271,"['2156', '13041', '8534', '355']"
14272,"['13788', '12829', '209']"
14273,['8918']
14274,"['10030', '14146', '2341', '14093', '1016']"
14275,"['10709', '1773']"
14276,['1109']
14279,"['13424', '11316']"
14281,['11654']
14282,['10964']
14286,['7627']
14289,['8761']
14294,['843']
14296,['8916']
14297,"['10365', '3189', '12835']"
14298,['3475']
14299,"['14146', '8607', '50']"
14304,"['7743', '14030']"
14305,"['7234', '5559']"
14307,['2674']
14308,"['7451', '8837']"
14312,['11066']
14313,"['1638', '5239']"
14314,"['13410', '8626']"
14315,"['3160', '1850']"
14320,"['2012', '10710']"
14321,['13646']
14322,"['13807', '8913', '1741']"
14324,['7996']
14326,"['6743', '12288']"
14327,['7110']
14331,"['6396', '11184', '12973']"
14333,['3480']
14334,"['14034', '13672', '7000']"
14335,"['6812', '3258']"
14336,"['10153', '1145']"
14337,['4386']
14339,"['5539', '4461', '9924']"
14340,"['164', '7545', '3963', '12516']"
14343,['6436']
14345,"['12844', '2394']"
14348,['6768']
14350,"['11810', '11424']"
14351,"['3209', '2538']"
14353,['738']
14354,['10873']
14356,"['11955', '268']"
14358,['1664']
14359,"['6204', '4946', '9729']"
